x,y,z
0.1595758394211469,-0.9871856722385289,0.0
0.2660809202425459,-0.9639506957738451,0.0
0.3609656464306597,-0.9325791130498773,0.0
0.4432364287115176,-0.8964047457834322,0.0
0.5132040647602537,-0.858266618198304,0.0
0.5719268966668936,-0.8203045927391706,0.0
0.6211437435764231,-0.7836966567594038,0.0
-0.9834204303991282,-0.18134016949808265,0.0
-0.9875863672942281,-0.15707694654082688,0.0
-0.9909292330662625,-0.1343847277584356,0.0
-0.993338536568504,-0.11523259854721102,0.0
-0.9951585799230656,-0.09828225071449917,0.0
-0.9965398853711124,-0.08311592425360019,0.0
-0.9975870492578633,-0.06942678987962361,0.0
-0.9983778253769442,-0.056936085179822106,0.0
-0.9989641725227302,-0.04550364838094968,0.0
-0.9993898610070371,-0.03492714870033188,0.0
-0.999684069819839,-0.025134847293013778,0.0
-0.9998719933187876,-0.015999905522045044,0.0
-0.999972117111033,-0.007467596700320463,0.0
-0.999999844880886,0.0005569903086314902,0.0
-0.9999672373960306,0.008094697928322903,0.0
-0.9998838737949102,0.015239387287029386,0.0
-0.9997588249366659,0.021961146628924115,0.0
-0.9995974341131977,0.028371988198073097,0.0
-0.9994073843612302,0.03442208715700547,0.0
-0.9991908533383438,0.04021987823194129,0.0
-0.998954592206183,0.045713484992710766,0.0
-0.9986998246072663,0.05097705689244491,0.0
-0.9984303819586132,0.05600689584308347,0.0
-0.9981507542940034,0.06078710144687009,0.0
-0.9978578436036311,0.06541959919406089,0.0
-0.9975619066012626,0.06978712272370573,0.0
-0.9972535531740307,0.07406315333396528,0.0
-0.9969464888081313,0.07808776122503802,0.0
-0.9966310141716731,0.08201598375403622,0.0
-0.9963147674317167,0.08577228105561922,0.0
-0.9960001716135136,0.08935131865759628,0.0
-0.9956777720066794,0.09287504687382289,0.0
-0.9953650922530741,0.09616825424239273,0.0
-0.9950434983522266,0.09944061739029178,0.0
-0.9947292725908315,0.10253620946239092,0.0
-0.9944167811563037,0.10552376677666568,0.0
-0.9941001613089512,0.10846598215808127,0.0
-0.9937970774946903,0.11120867215740249,0.0
-0.9934844789368357,0.1139674958556354,0.0
-0.993183615830425,0.1165603073348841,0.0
-0.9928854290257647,0.11907361096533225,0.0
-0.9925837924168115,0.121562391517525,0.0
-0.99229795330695,0.12387401609231052,0.0
-0.9920022948395827,0.12621983613125845,0.0
-0.9917191085912205,0.12842589168479657,0.0
-0.9914403720504428,0.1305602874862013,0.0
-0.9911567862760087,0.13269598720012074,0.0
-0.9908904259831895,0.13467057471791377,0.0
-0.9906143898207812,0.1366862490523509,0.0
-0.9903496214533257,0.13859158447486716,0.0
-0.9900910755756084,0.14042671421611697,0.0
-0.9898258932147034,0.14228387512896432,0.0
-0.9895784170506604,0.1439949877860651,0.0
-0.9893217732691338,0.14574782652107254,0.0
-0.9890744496974749,0.14741686794813194,0.0
-0.9888334620105118,0.14902477783343862,0.0
-0.9885851034566746,0.1506635099271084,0.0
-0.9883533156626506,0.1521766191589389,0.0
-0.9881118639345178,0.15373660706498313,0.0
-0.9878797949988783,0.155220844711573,0.0
-0.9876518791332912,0.15666450026881895,0.0
-0.9874177475926986,0.1581334617940228,0.0
-0.9871979617975483,0.15949979380164261,0.0
-0.9869670389516706,0.16092254044406423,0.0
-0.9867480246740564,0.16226008690324228,0.0
-0.9865261658132459,0.16360355792529724,0.0
-0.9863037185216216,0.1649393065052169,0.0
-0.9860889878501568,0.16621825423416473,0.0
-0.9858642028272356,0.16754633264807436,0.0
-0.985652431586702,0.1687876894421561,0.0
-0.9854291387717818,0.1700864852347306,0.0
-0.9852156821883645,0.17131859084791531,0.0
-0.9849944754056795,0.17258587259764405,0.0
-0.9847772692189432,0.17382097120221482,0.0
-0.9845591117903704,0.17505243611717283,0.0
-0.9843374461504588,0.17629461734832594,0.0
-0.9841196891185838,0.17750616183429205,0.0
-0.9838934851079776,0.17875572707490478,0.0
-0.9836712519907508,0.17997463156497598,0.0
-0.9834401008565534,0.1812334627690269,0.0
-0.9832154862078468,0.18244809585486857,0.0
-0.9829811828949019,0.18370627119001595,0.0
-0.9827479680834226,0.18494980732053812,0.0
-0.9825099455834554,0.18621011473492946,0.0
-0.98226519165897,0.18749691532173765,0.0
-0.9820237181641946,0.18875756133985858,0.0
-0.9817674380605205,0.19008602674600295,0.0
-0.9815187888741591,0.1913657939314228,0.0
-0.9812589367198945,0.19269379623470503,0.0
-0.9809894380821876,0.19406113050065854,0.0
-0.9807246895163627,0.19539468614328756,0.0
-0.9804481793788393,0.19677745692207632,0.0
-0.9801626269794502,0.19819491585997634,0.0
-0.9798746624291247,0.19961374183509786,0.0
-0.9795771709107309,0.20106856101968945,0.0
-0.9792755301266416,0.20253255564275396,0.0
-0.978962034546264,0.20404248311819673,0.0
-0.9786453076363313,0.20555622549898672,0.0
-0.937535284630249,0.3478901983000928,0.0
0.6623907803476353,-0.749158497322463,0.0
0.6970599599723204,-0.7170128396363534,0.0
0.7264254294037394,-0.6872452950116085,0.0
0.7514460700373242,-0.6597945163651034,0.0
0.7728980757783916,-0.6345301919200218,0.0
0.7914488663788837,-0.6112353817536906,0.0
0.807593573087698,-0.589739451544023,0.0
0.8217250013278163,-0.5698842182345464,0.0
0.8341884317276741,-0.5514795194490213,0.0
0.8452571125709185,-0.5343598166481771,0.0
0.8551129153137941,-0.5184418020024467,0.0
0.863936259509109,-0.5036011710723173,0.0
0.871889610941821,-0.4897024671489004,0.0
0.8790977477428366,-0.47664153188058633,0.0
0.8856488216957252,-0.4643556445537984,0.0
0.8915971329050022,-0.4528294961633792,0.0
0.8970444643657902,-0.44194030021111746,0.0
0.9020557782021371,-0.431619477100069,0.0
0.906683886822679,-0.4218107743717786,0.0
0.910962016770738,-0.41249024715863253,0.0
0.9148998861298749,-0.40368081247384296,0.0
0.9185604185242261,-0.39528060605169923,0.0
0.9219759859439519,-0.38724705465978404,0.0
0.9251722354515376,-0.3795475395119887,0.0
0.9281845620503834,-0.37212016711183243,0.0
0.9322608443585634,-0.36178684066154,0.0
0.935892070392689,-0.3522868612027509,0.0
0.9381071466817043,-0.34634517658646763,0.0
0.939136516373049,-0.3435441800041067,0.0
0.9390804657286375,-0.3436973652603194,0.0
0.937933643485937,-0.3468147638397121,0.0
0.9486121766530885,-0.3164410502850246,0.0
0.9561143589086177,-0.29299374172286163,0.0
0.9625828385947246,-0.27098759905745223,0.0
0.9676341561320455,-0.25235716729790736,0.0
0.9717955194192124,-0.2358250801690592,0.0
0.9752741267809736,-0.22099859192223265,0.0
0.9782162590211478,-0.2075884163113891,0.0
0.9807377094680791,-0.19532932505721087,0.0
0.9829094380054092,-0.1840897516970752,0.0
0.9848029479773079,-0.17367542616963305,0.0
0.9864571185230708,-0.16401936871955114,0.0
0.9879145513373532,-0.15499948146982973,0.0
0.9892011686091828,-0.1465641430303717,0.0
0.9903454331926487,-0.1386215097106693,0.0
0.9913621891857076,-0.1311526204576996,0.0
0.9922739854473499,-0.12406586075319917,0.0
0.9930856416478097,-0.11739211367446362,0.0
0.9938180381697883,-0.11102120071568909,0.0
0.9944718490022881,-0.1050035310928643,0.0
0.995064321807116,-0.0992320284310684,0.0
0.9955949222407358,-0.09375900387943238,0.0
0.9960751816461227,-0.08851119990511676,0.0
0.9965083794793271,-0.08349281183123178,0.0
0.9968967491693834,-0.07872021021005432,0.0
0.9972514081428102,-0.07409203032163415,0.0
0.9975661929724118,-0.06972582476047723,0.0
0.9978559488595763,-0.0654484936843831,0.0
0.998111989983608,-0.06142031790020319,0.0
0.9983462884354709,-0.057486418979786756,0.0
0.9985558949310501,-0.05372266466259457,0.0
0.9987424664994078,-0.05013467473395449,0.0
0.9989136126464851,-0.0466003698434659,0.0
0.999062301752575,-0.04329569513065569,0.0
0.9991992625084218,-0.04001042117531278,0.0
0.9993189179188359,-0.036901223415041574,0.0
0.9994252552452859,-0.0338992504031463,0.0
0.9995211939590627,-0.03094160349189718,0.0
0.9996027684079374,-0.028183424050095236,0.0
0.9996771660869785,-0.02540794372450364,0.0
0.9997400805736096,-0.02279849325443725,0.0
0.9997945799623734,-0.02026814934475548,0.0
0.9998422501674042,-0.01776160972946626,0.0
0.9998809087845728,-0.015432700610618987,0.0
0.9999146026943264,-0.01306856222571751,0.0
0.99994119598751,-0.010844563940886124,0.0
0.9999622225740242,-0.008692147307628866,0.0
0.9999786285888944,-0.0065377645624566634,0.0
0.999989669964209,-0.004545323406767264,0.0
0.9999968478145109,-0.002510848669664195,0.0
0.9999998275938359,-0.0005872072023457439,0.0
0.9999991985636819,0.0012660458103801219,0.0
0.9999950637826021,0.003142039215161002,0.0
0.9999881368942442,0.0048709414673598,0.0
0.9999779387546942,0.0066424396055279845,0.0
0.9999653077901156,0.008329658829712781,0.0
0.9999504431836586,0.009955459648093174,0.0
0.9999325690653572,0.011612808547228334,0.0
0.9999136211181465,0.01314345093176397,0.0
0.9998916275360842,0.014721860726172308,0.0
0.9998683830352381,0.016223951630177483,0.0
0.9998436032519536,0.01768527738403041,0.0
0.9998161901941073,0.019172527891249156,0.0
0.9997887000017143,0.020556151120341943,0.0
0.9997580325432989,0.021997189937634238,0.0
0.9997273001859663,0.02335220038623301,0.0
0.9996945754687033,0.024713473621671537,0.0
0.9996601932907911,0.026067181470541555,0.0
0.9996255474849718,0.02736356729979616,0.0
0.9995877828456389,0.028710004976312088,0.0
0.9995508360227331,0.029968753832206395,0.0
0.9995104737162618,0.03128598618381637,0.0
0.9994705704366009,0.032535808444474124,0.0
0.9994278879542765,0.033821543123491754,0.0
0.9993846881059554,0.0350748510953674,0.0
0.999340040561718,0.036324693117819724,0.0
0.9992934103704114,0.037585635424620546,0.0
0.9992463869383266,0.03881569515930719,0.0
0.9991962901989826,0.04008458123257049,0.0
0.9991458585571997,0.04132255229285919,0.0
0.9990921524121857,0.04260130266066715,0.0
0.9990387679511569,0.043835375333564956,0.0
0.9989818490247331,0.04511391491685829,0.0
0.9989239706236118,0.04637780626072505,0.0
0.9988636654331355,0.047658974784201946,0.0
0.9988003814654299,0.04896731547176947,0.0
0.99873670598965,0.05024929958659288,0.0
0.9986678066366431,0.05160050375293324,0.0
0.9985996864551352,0.052902421605307746,0.0
0.9985271853627687,0.05425366431409642,0.0
0.9984506056175506,0.055645198732202486,0.0
0.9983740286410029,0.05700262217770547,0.0
0.9982926539762972,0.058410418736393084,0.0
0.9982071527071031,0.05985382430871107,0.0
0.9981194530185932,0.06129891928789829,0.0
0.9980273283643951,0.06278098309064493,0.0
0.997932371799182,0.06427271050188407,0.0
0.9978320684253583,0.06581157361719323,0.0
0.9977290961013296,0.06735466422471176,0.0
